event_id,event_date,latitude,longitude,state,source_catalog,source_dataset,sample_type,rainfall_1d,rainfall_3d,rainfall_7d,rainfall_15d,rainfall_30d,soil_moisture,soil_moisture_anomaly,elevation,slope,aspect,curvature,landslide
APDA-NEG-00619,2015-08-12,31.5,78.75,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,1.25,8.43,40.28,75.95,117.04,0.79,1.9333,4989.8,15.71,68.13,-0.003931,0
APDA-NEG-00620,2018-08-14,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,4.72,60.62,84.32,165.64,348.47,0.91,2.7333,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00621,2015-08-13,33.0,77.5,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,1.86,7.37,28.39,91.48,135.42,0.69,1.2667,5155.49,22.24,314.26,0.012153,0
APDA-NEG-00622,2013-07-14,33.0,77.5,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,1.37,2.47,27.11,42.45,127.3,0.56,0.4,5155.49,22.24,314.26,0.012153,0
APDA-NEG-00623,2015-08-18,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,13.68,22.68,45.7,92.34,185.17,0.91,2.7333,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00624,2010-06-09,33.0,77.5,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.46,9.57,14.49,31.11,38.21,0.42,-0.5333,5155.49,22.24,314.26,0.012153,0
APDA-NEG-00625,2015-08-22,31.5,78.75,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,8.71,27.46,46.24,73.66,148.65,0.81,2.0667,4989.8,15.71,68.13,-0.003931,0
APDA-NEG-00626,2013-07-27,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.07,3.75,21.46,124.28,244.53,0.85,2.3333,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00627,2015-12-07,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.0,0.0,0.0,1.7,1.88,0.35,-1.0,298.08,0.59,195.1,0.000987,0
APDA-NEG-00628,2010-07-25,32.0,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.52,3.51,35.85,54.05,102.85,0.5,0.0,5347.43,45.52,279.8,-0.005436,0
APDA-NEG-00629,2015-12-29,31.5,78.75,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.0,0.0,0.12,0.5,18.43,0.61,0.7333,4989.8,15.71,68.13,-0.003931,0
APDA-NEG-00630,2009-09-13,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.0,57.39,132.62,223.57,281.55,0.74,1.6,298.08,0.59,195.1,0.000987,0
APDA-NEG-00631,2016-06-17,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.21,8.46,10.08,25.5,50.61,0.75,1.6667,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00632,2015-03-10,31.5,78.75,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.0,3.24,4.17,67.01,73.22,0.68,1.2,4989.8,15.71,68.13,-0.003931,0
APDA-NEG-00633,2016-07-02,32.5,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,8.35,12.55,19.47,27.6,42.09,0.66,1.0667,5364.12,23.0,184.14,0.001507,0
APDA-NEG-00634,2015-08-22,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,24.58,79.5,114.3,179.04,279.27,0.82,2.1333,298.08,0.59,195.1,0.000987,0
APDA-NEG-00635,2016-07-17,32.0,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,5.91,23.16,45.84,69.66,115.87,0.75,1.6667,5347.43,45.52,279.8,-0.005436,0
APDA-NEG-00636,2010-07-11,32.5,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,4.71,6.34,25.5,35.22,45.68,0.4,-0.6667,5364.12,23.0,184.14,0.001507,0
APDA-NEG-00637,2016-07-27,32.5,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,10.19,22.82,30.43,55.21,97.51,0.65,1.0,5364.12,23.0,184.14,0.001507,0
APDA-NEG-00638,2011-06-29,31.5,78.75,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,7.2,14.08,62.13,83.01,149.58,0.76,1.7333,4989.8,15.71,68.13,-0.003931,0
APDA-NEG-00639,2016-08-01,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,8.93,43.45,87.33,157.77,278.39,0.68,1.2,298.08,0.59,195.1,0.000987,0
APDA-NEG-00640,2015-12-07,32.0,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.01,0.03,0.03,1.21,1.28,0.72,1.4667,5347.43,45.52,279.8,-0.005436,0
APDA-NEG-00641,2016-08-09,32.5,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,4.39,13.3,36.62,85.51,136.39,0.68,1.2,5364.12,23.0,184.14,0.001507,0
APDA-NEG-00642,2010-08-06,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,13.23,31.92,102.65,177.3,363.39,0.87,2.4667,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00643,2016-08-16,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,3.43,13.33,64.19,140.55,298.32,0.72,1.4667,298.08,0.59,195.1,0.000987,0
APDA-NEG-00644,2012-08-18,32.5,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,19.11,26.88,50.86,70.19,109.26,0.57,0.4667,5364.12,23.0,184.14,0.001507,0
APDA-NEG-00645,2016-08-21,31.5,78.75,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,2.37,6.61,14.05,47.16,134.76,0.73,1.5333,4989.8,15.71,68.13,-0.003931,0
APDA-NEG-00646,2013-07-03,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,1.59,13.97,32.86,75.34,340.54,0.6,0.6667,298.08,0.59,195.1,0.000987,0
APDA-NEG-00647,2016-08-30,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,2.82,8.99,59.9,95.6,250.13,0.9,2.6667,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00648,2010-07-17,32.5,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.12,2.95,10.83,34.13,51.13,0.37,-0.8667,5364.12,23.0,184.14,0.001507,0
APDA-NEG-00649,2016-09-02,31.5,78.75,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.59,7.49,15.16,35.83,95.74,0.71,1.4,4989.8,15.71,68.13,-0.003931,0
APDA-NEG-00650,2018-08-11,33.0,77.5,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.85,4.26,37.73,53.7,157.31,0.63,0.8667,5155.49,22.24,314.26,0.012153,0
APDA-NEG-00651,2016-10-03,33.0,77.5,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.51,1.01,1.58,4.91,15.08,0.54,0.2667,5155.49,22.24,314.26,0.012153,0
APDA-NEG-00652,2018-09-25,32.0,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,2.74,96.75,140.28,155.54,223.92,0.9,2.6667,5347.43,45.52,279.8,-0.005436,0
APDA-NEG-00653,2017-01-06,32.0,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,16.24,19.11,19.87,21.09,21.32,0.62,0.8,5347.43,45.52,279.8,-0.005436,0
APDA-NEG-00654,2010-08-04,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,3.3,5.3,94.3,176.15,314.11,0.75,1.6667,298.08,0.59,195.1,0.000987,0
APDA-NEG-00655,2017-01-26,32.0,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,30.85,61.6,61.6,83.29,135.62,0.62,0.8,5347.43,45.52,279.8,-0.005436,0
APDA-NEG-00656,2010-07-07,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,2.28,33.99,52.76,77.49,100.91,0.59,0.6,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00657,2017-02-21,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,17.02,42.58,42.98,42.99,161.04,0.73,1.5333,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00658,2013-07-14,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,4.32,6.14,79.28,119.54,240.36,0.81,2.0667,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00659,2017-03-22,32.5,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.0,0.0,7.88,42.3,70.4,0.49,-0.0667,5364.12,23.0,184.14,0.001507,0
APDA-NEG-00660,2011-08-07,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,12.11,24.27,36.87,91.1,194.63,0.8,2.0,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00661,2017-04-06,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,21.6,62.05,62.4,63.33,125.05,0.86,2.4,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00662,2013-06-15,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,14.92,55.26,83.84,86.58,91.76,0.71,1.4,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00663,2017-04-18,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.0,0.0,0.03,28.84,28.84,0.26,-1.6,298.08,0.59,195.1,0.000987,0
APDA-NEG-00664,2010-07-25,33.0,77.5,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,1.5,2.72,48.05,62.51,86.48,0.48,-0.1333,5155.49,22.24,314.26,0.012153,0
APDA-NEG-00665,2017-04-23,32.0,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,5.92,13.97,13.97,14.47,70.83,0.82,2.1333,5347.43,45.52,279.8,-0.005436,0
APDA-NEG-00666,2016-08-01,32.5,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,8.95,21.76,44.29,63.42,112.13,0.68,1.2,5364.12,23.0,184.14,0.001507,0
APDA-NEG-00667,2017-04-30,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,11.06,14.89,22.04,34.44,98.14,0.88,2.5333,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00668,2011-08-07,31.5,78.75,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.36,15.7,26.23,100.17,210.35,0.84,2.2667,4989.8,15.71,68.13,-0.003931,0
APDA-NEG-00669,2017-05-05,32.5,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.33,3.06,13.34,29.59,47.76,0.67,1.1333,5364.12,23.0,184.14,0.001507,0
APDA-NEG-00670,2013-08-21,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,8.05,19.39,129.06,203.02,357.33,0.95,3.0,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00671,2017-06-07,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,44.53,45.51,45.66,60.15,93.08,0.47,-0.2,298.08,0.59,195.1,0.000987,0
APDA-NEG-00672,2017-09-02,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,6.19,32.49,46.42,77.22,179.43,0.88,2.5333,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00673,2017-06-27,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,19.11,19.69,34.64,68.17,99.18,0.81,2.0667,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00674,2018-09-11,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,12.59,28.43,69.19,146.85,317.85,0.86,2.4,298.08,0.59,195.1,0.000987,0
APDA-NEG-00675,2017-06-29,33.0,77.5,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,5.57,18.71,19.01,37.93,50.45,0.68,1.2,5155.49,22.24,314.26,0.012153,0
APDA-NEG-00676,2017-09-02,31.5,78.75,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,4.39,29.3,39.59,62.39,97.7,0.75,1.6667,4989.8,15.71,68.13,-0.003931,0
APDA-NEG-00677,2017-06-29,32.0,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,11.12,40.12,46.42,83.89,114.33,0.81,2.0667,5347.43,45.52,279.8,-0.005436,0
APDA-NEG-00678,2015-07-26,32.5,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,8.18,11.84,24.3,85.76,203.52,0.7,1.3333,5364.12,23.0,184.14,0.001507,0
APDA-NEG-00679,2017-07-02,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,2.25,10.86,57.03,95.96,123.59,0.82,2.1333,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00680,2013-08-21,31.5,78.75,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,6.66,22.15,55.61,112.02,233.65,0.9,2.6667,4989.8,15.71,68.13,-0.003931,0
APDA-NEG-00681,2017-07-02,32.5,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,1.32,6.97,34.93,52.11,75.42,0.71,1.4,5364.12,23.0,184.14,0.001507,0
APDA-NEG-00682,2010-07-07,33.0,77.5,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.83,13.0,18.52,27.77,38.43,0.42,-0.5333,5155.49,22.24,314.26,0.012153,0
APDA-NEG-00683,2017-07-02,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,4.59,16.76,79.27,149.59,217.14,0.52,0.1333,298.08,0.59,195.1,0.000987,0
APDA-NEG-00684,2010-09-19,32.5,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,13.59,23.36,30.5,60.63,123.7,0.69,1.2667,5364.12,23.0,184.14,0.001507,0
APDA-NEG-00685,2017-07-03,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,3.79,12.93,71.86,151.41,220.93,0.51,0.0667,298.08,0.59,195.1,0.000987,0
APDA-NEG-00686,2015-08-12,31.5,78.75,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,1.25,8.43,40.28,75.95,117.04,0.79,1.9333,4989.8,15.71,68.13,-0.003931,0
APDA-NEG-00687,2017-08-14,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,7.25,18.56,47.95,128.94,252.16,0.9,2.6667,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00688,2015-03-10,32.0,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.0,5.34,7.71,95.87,111.02,0.49,-0.0667,5347.43,45.52,279.8,-0.005436,0
APDA-NEG-00689,2017-08-22,33.0,77.5,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.79,2.81,7.67,23.34,90.04,0.64,0.9333,5155.49,22.24,314.26,0.012153,0
APDA-NEG-00690,2011-08-07,32.5,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.67,6.66,10.65,57.34,106.74,0.53,0.2,5364.12,23.0,184.14,0.001507,0
APDA-NEG-00691,2017-08-22,33.0,77.5,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.79,2.81,7.67,23.34,90.04,0.64,0.9333,5155.49,22.24,314.26,0.012153,0
APDA-NEG-00692,2017-02-21,33.0,77.5,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,9.17,25.86,26.27,26.3,111.58,0.44,-0.4,5155.49,22.24,314.26,0.012153,0
APDA-NEG-00693,2017-09-02,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,6.19,32.49,46.42,77.22,179.43,0.88,2.5333,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00694,2008-09-19,31.5,78.75,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,22.81,33.65,36.11,57.99,104.94,0.85,2.3333,4989.8,15.71,68.13,-0.003931,0
APDA-NEG-00695,2017-12-10,32.0,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.0,0.0,0.37,0.37,7.68,0.7,1.3333,5347.43,45.52,279.8,-0.005436,0
APDA-NEG-00696,2017-07-02,31.5,78.75,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,1.66,6.08,37.68,61.74,92.63,0.69,1.2667,4989.8,15.71,68.13,-0.003931,0
APDA-NEG-00697,2018-08-07,31.5,78.75,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,7.25,27.04,36.79,84.76,141.41,0.74,1.6,4989.8,15.71,68.13,-0.003931,0
APDA-NEG-00698,2017-06-07,32.0,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,8.57,24.25,24.5,39.56,79.44,0.82,2.1333,5347.43,45.52,279.8,-0.005436,0
APDA-NEG-00699,2018-08-09,31.5,78.75,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,2.45,16.07,43.43,88.0,139.1,0.73,1.5333,4989.8,15.71,68.13,-0.003931,0
APDA-NEG-00700,2011-06-17,32.5,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,1.99,2.08,6.21,26.61,51.63,0.43,-0.4667,5364.12,23.0,184.14,0.001507,0
APDA-NEG-00701,2018-08-09,32.0,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,4.3,35.11,63.78,126.44,243.44,0.81,2.0667,5347.43,45.52,279.8,-0.005436,0
APDA-NEG-00702,2009-09-13,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.0,57.39,132.62,223.57,281.55,0.74,1.6,298.08,0.59,195.1,0.000987,0
APDA-NEG-00703,2018-08-11,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,3.75,12.9,76.9,167.43,374.48,0.8,2.0,298.08,0.59,195.1,0.000987,0
APDA-NEG-00704,2015-08-13,33.0,77.5,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,1.86,7.37,28.39,91.48,135.42,0.69,1.2667,5155.49,22.24,314.26,0.012153,0
APDA-NEG-00705,2018-08-13,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,29.79,58.45,99.67,166.2,354.66,0.92,2.8,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00706,2013-06-15,33.0,77.5,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,6.25,21.36,31.89,33.99,38.29,0.48,-0.1333,5155.49,22.24,314.26,0.012153,0
APDA-NEG-00707,2018-08-13,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,46.14,90.73,125.21,216.27,433.53,0.89,2.6,298.08,0.59,195.1,0.000987,0
APDA-NEG-00708,2011-02-25,32.0,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,1.37,1.37,1.38,12.33,16.53,0.65,1.0,5347.43,45.52,279.8,-0.005436,0
APDA-NEG-00709,2018-08-14,32.5,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,2.85,44.32,62.02,97.84,211.48,0.73,1.5333,5364.12,23.0,184.14,0.001507,0
APDA-NEG-00710,2017-08-22,32.5,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.54,3.48,11.22,26.56,106.15,0.7,1.3333,5364.12,23.0,184.14,0.001507,0
APDA-NEG-00711,2018-08-18,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,18.08,23.62,85.17,172.84,315.17,0.91,2.7333,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00712,2014-02-12,32.0,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.0,0.12,10.31,10.68,44.74,0.61,0.7333,5347.43,45.52,279.8,-0.005436,0
APDA-NEG-00713,2018-08-20,33.0,77.5,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,1.53,10.03,17.32,74.16,143.12,0.65,1.0,5155.49,22.24,314.26,0.012153,0
APDA-NEG-00714,2017-03-22,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.0,0.0,1.58,27.08,32.78,0.34,-1.0667,298.08,0.59,195.1,0.000987,0
APDA-NEG-00715,2018-09-01,32.5,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.83,3.88,5.15,53.64,154.05,0.7,1.3333,5364.12,23.0,184.14,0.001507,0
APDA-NEG-00716,2010-08-11,33.0,77.5,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.43,11.12,37.92,100.38,181.3,0.64,0.9333,5155.49,22.24,314.26,0.012153,0
APDA-NEG-00717,2018-09-02,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,12.24,23.32,60.31,148.71,364.49,0.85,2.3333,298.08,0.59,195.1,0.000987,0
APDA-NEG-00718,2010-10-04,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.0,0.0,0.53,55.21,157.41,0.87,2.4667,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00719,2018-09-03,32.0,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,6.28,14.99,23.23,107.24,260.9,0.85,2.3333,5347.43,45.52,279.8,-0.005436,0
APDA-NEG-00720,2013-07-07,33.0,77.5,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,5.87,12.36,14.67,31.66,125.83,0.55,0.3333,5155.49,22.24,314.26,0.012153,0
APDA-NEG-00721,2018-09-03,32.0,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,6.28,14.99,23.23,107.24,260.9,0.85,2.3333,5347.43,45.52,279.8,-0.005436,0
APDA-NEG-00722,2010-10-04,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.0,0.0,0.53,55.21,157.41,0.87,2.4667,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00723,2018-09-11,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,5.35,17.13,43.33,80.36,219.94,0.9,2.6667,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00724,2017-04-23,33.0,77.5,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,4.52,9.22,9.26,9.41,58.77,0.69,1.2667,5155.49,22.24,314.26,0.012153,0
APDA-NEG-00725,2018-09-14,32.0,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,1.15,11.74,35.44,75.56,183.11,0.85,2.3333,5347.43,45.52,279.8,-0.005436,0
APDA-NEG-00726,2014-08-26,33.0,77.5,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.07,0.07,2.68,28.67,64.72,0.5,0.0,5155.49,22.24,314.26,0.012153,0
APDA-NEG-00727,2018-09-22,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,36.45,41.94,41.95,102.36,177.57,0.91,2.7333,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00728,2011-02-25,31.5,78.75,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,1.76,1.79,1.83,16.79,22.69,0.77,1.8,4989.8,15.71,68.13,-0.003931,0
APDA-NEG-00729,2018-09-23,32.5,78.125,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,34.0,64.73,64.73,84.64,125.46,0.76,1.7333,5364.12,23.0,184.14,0.001507,0
APDA-NEG-00730,2010-09-15,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,1.07,15.03,105.09,210.59,412.82,0.87,2.4667,298.08,0.59,195.1,0.000987,0
APDA-NEG-00731,2018-09-25,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,34.0,122.86,170.63,203.31,345.25,0.92,2.8,298.08,0.59,195.1,0.000987,0
APDA-NEG-00732,2010-09-06,31.5,78.75,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,5.09,22.0,64.16,144.76,276.82,0.89,2.6,4989.8,15.71,68.13,-0.003931,0
APDA-NEG-00733,2018-09-26,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.0,46.51,148.65,186.19,266.55,0.95,3.0,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00734,2014-10-15,33.0,77.5,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.73,3.42,3.42,9.17,13.02,0.57,0.4667,5155.49,22.24,314.26,0.012153,0
APDA-NEG-00735,2018-09-26,32.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.0,46.51,148.65,186.19,266.55,0.95,3.0,5101.1,32.0,358.76,0.004829,0
APDA-NEG-00736,2010-07-07,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,6.32,107.42,183.56,226.41,302.15,0.7,1.3333,298.08,0.59,195.1,0.000987,0
APDA-NEG-00737,2018-09-26,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.0,93.09,170.63,190.72,337.57,0.89,2.6,298.08,0.59,195.1,0.000987,0
APDA-NEG-00738,2015-08-22,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,24.58,79.5,114.3,179.04,279.27,0.82,2.1333,298.08,0.59,195.1,0.000987,0
APDA-NEG-00739,2018-09-27,30.5,76.875,Himachal Pradesh,Background_Sampling,Copernicus_NASA_Background,negative,0.0,34.0,170.6,184.38,327.04,0.88,2.5333,298.08,0.59,195.1,0.000987,0
